id,section,module_key,module_label,checklist_item,description,priority,status,issue_type,severity,owner_user_id,owner_name,route,evidence_notes,fix_notes,screenshot_url,created_by,created_at,updated_at,reviewed_at,fixed_at,is_deleted
29bd9019-6836-4ff7-8d5d-23cfd5c2b0a8,Mobile Responsiveness,,,Tables do not break layout.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
a351818d-d6fd-4dd5-8925-651faae95bcb,Mobile Responsiveness,,,Drawers are usable on mobile.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
7a6b7494-29dc-488f-ba48-3a15671760a9,Mobile Responsiveness,,,Cards are readable on mobile.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
c909d4ba-f759-4ed1-b42e-ee6723c69d00,Mobile Responsiveness,,,Buttons are tappable.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
ea14acdf-aac3-48c4-9598-a11152ede65c,Mobile Responsiveness,,,Filters are usable.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
0b9c4b06-72db-43e1-807b-468f1d6f7a0b,Mobile Responsiveness,,,Revenue Command Center is mobile-friendly.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
bb7e7964-bf02-4f74-867b-4bc25432380f,Mobile Responsiveness,,,Admin Center is mobile-friendly.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
ab9eb538-c5ef-4e89-b228-e3a65ac5872e,Mobile Responsiveness,,,Analytics Center is mobile-friendly.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
3b72cb0a-50cd-4d23-97ba-7e366599767a,Mobile Responsiveness,,,No major horizontal overflow.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
21148115-925b-48b7-b915-683e438c7402,UX / Speed / Clarity,,,Pages load fast.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
8c1dee46-0f7f-42e2-8051-a05e42d301c7,UX / Speed / Clarity,,,No unnecessary loading delays.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
871738b2-6b4d-4ebc-b4d9-21cf875b4341,UX / Speed / Clarity,,,Empty states are clear.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
e832f945-26d2-400e-bc47-61036004be1b,UX / Speed / Clarity,,,Error messages are understandable.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
7284e5b8-0c62-4236-a248-2a12d7b20f79,UX / Speed / Clarity,,,Buttons have clear labels.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
1f5188ff-02ab-4c65-9138-e0b8e4409380,UX / Speed / Clarity,,,Critical actions have confirmation.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
fcaa38c7-8115-43e0-bdcd-42a2c6f56fa1,UX / Speed / Clarity,,,Filters are easy to use.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
bfb71a68-021c-46af-826d-623dc78a5139,UX / Speed / Clarity,,,Copy summaries are useful.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
837887e8-c46f-4001-ba31-1246f0b9b0a9,UX / Speed / Clarity,,,WhatsApp copy text is clean.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
96292b6d-3bb2-4997-97c2-9bdea174c5b1,UX / Speed / Clarity,,,No module feels confusing to navigate.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
77ba9299-c245-4bbb-b8b3-be5c888053a3,UX / Speed / Clarity,,,No page feels visually cluttered.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
60457b25-b790-4e98-b6fc-3561ec9bc240,Final AI Insights Readiness,,,Paid Pipeline data is reliable.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
53c9b809-cea2-408f-aa6e-739621168d57,Final AI Insights Readiness,,,Payment Recovery data is reliable.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
aa821920-6819-463b-a4d7-43fc1b4fbeaa,Final AI Insights Readiness,,,Follow-Up data is reliable.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
3b09a3ba-a6b3-474f-b6c1-ea191590e7c5,Final AI Insights Readiness,,,Webinar Performance data is reliable.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
3f907567-414d-4c29-9244-309808d288e2,Final AI Insights Readiness,,,Notifications are reliable.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
0ec1d0f0-3999-4eb6-9049-60567b3b31e0,Final AI Insights Readiness,,,Audit Log is reliable.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
77803173-8d51-42c3-a641-342fab9ee442,Final AI Insights Readiness,,,Master Settings are stable.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
7c719170-5b50-4f4d-8804-86e1ca8405e6,Final AI Insights Readiness,,,Founder Dashboard numbers are trusted.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
85b0c201-ee41-41af-b05b-12535498d83b,Final AI Insights Readiness,,,No critical workflow bugs remain.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
878810cc-f8e2-4259-9bea-2684e62eeeb2,Final AI Insights Readiness,,,AI Insights can be built on top of clean data.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
83a64e7b-1123-40ef-9359-5f69f97ba01c,ROAS / Reports / Attribution,reports,Reports & History,"Paste the raw `vitest run` output showing all 33 test names and pass/fail status, plus the raw `bunx tsgo --noEmit` output. Just the two command outputs, nothing else.",,medium,not_checked,,,,,/reports,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-08-07 03:54:49.893512+00,,,f
